clc_quartier;clc_secteur;haut_tot;haut_tronc;tronc_diam;fk_stadedev;fk_port;fk_pied;fk_situation;age_estim;fk_prec_estim;feuillage;remarquable
Quartier de l'Europe;Rue Louis Galvani;12;3;125;Adulte;semi libre;gazon;Groupe;35;10;Feuillu;Non
Quartier de l'Europe;Rue Louis Galvani;7;2;180;Adulte;semi libre;gazon;Isolé;40;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;13;2;175;Adulte;semi libre;gazon;Isolé;45;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;20;6;100;Adulte;semi libre;gazon;Groupe;30;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;9;2;190;Adulte;semi libre;gazon;Groupe;45;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;12;3;75;Adulte;réduit relâché;gazon;Groupe;25;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;8;3;90;Adulte;réduit relâché;gazon;Groupe;25;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;12;4;90;Adulte;réduit relâché;gazon;Alignement;25;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;12;4;75;Adulte;réduit relâché;gazon;Alignement;25;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;14;4;100;Adulte;réduit relâché;gazon;Alignement;25;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;13;4;95;Adulte;réduit relâché;gazon;Alignement;25;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;15;4;95;Adulte;réduit relâché;gazon;Alignement;25;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;12;3;80;Adulte;réduit relâché;gazon;Alignement;25;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;14;3;85;Adulte;réduit relâché;gazon;Alignement;25;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;16;2;145;Adulte;réduit relâché;gazon;Alignement;25;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;9;3;70;Adulte;réduit relâché;gazon;Alignement;25;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;14;3;75;Adulte;réduit relâché;gazon;Alignement;25;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;12;3;70;Adulte;réduit relâché;gazon;Alignement;25;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;12;2;80;Adulte;réduit relâché;gazon;Alignement;25;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;12;3;100;Adulte;réduit relâché;gazon;Alignement;25;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;16;2;115;Adulte;réduit relâché;gazon;Alignement;25;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;13;2;120;Adulte;réduit relâché;gazon;Groupe;25;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;16;3;110;Adulte;réduit relâché;gazon;Groupe;25;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;14;4;130;Adulte;semi libre;gazon;Groupe;25;10;Feuillu;Non
Quartier de l'Europe;Rue Archimède;12;4;85;Adulte;semi libre;gazon;Groupe;25;10;Feuillu;Non
Quartier de l'Europe;Rue des Frères Lumière;28;5;200;Adulte;réduit relâché;gazon;Isolé;45;10;Feuillu;Non
Quartier de l'Europe;Rue des Frères Lumière;26;7;210;Adulte;réduit relâché;gazon;Isolé;45;10;Feuillu;Non
Quartier de l'Europe;Rue des Frères Lumière;20;3;160;Adulte;semi libre;gazon;Isolé;35;10;Feuillu;Non
Quartier de l'Europe;Rue des Frères Lumière;13;2;120;Adulte;semi libre;gazon;Groupe;35;10;Feuillu;Non
Quartier de l'Europe;Rue des Frères Lumière;27;5;185;Adulte;réduit relâché;gazon;Groupe;45;10;Feuillu;Non
Quartier de l'Europe;Rue des Frères Lumière;27;5;185;Adulte;réduit relâché;gazon;Groupe;45;10;Feuillu;Non
Quartier de l'Europe;Rue des Frères Lumière;27;5;170;Adulte;réduit relâché;gazon;Groupe;45;10;Feuillu;Non
Quartier de l'Europe;Rue des Frères Lumière;12;2;80;Adulte;semi libre;gazon;Isolé;35;10;Feuillu;Non
Quartier de l'Europe;Rue des Frères Lumière;18;3;140;Adulte;semi libre;gazon;Isolé;45;10;Feuillu;Non
Quartier de l'Europe;Rue des Frères Lumière;12;3;100;Adulte;semi libre;gazon;Groupe;35;10;Feuillu;Non
Quartier de l'Europe;Rue des Frères Lumière;17;2;140;Adulte;semi libre;gazon;Groupe;35;10;Feuillu;Non
Quartier de l'Europe;Rue des Frères Lumière;17;2;140;Adulte;semi libre;gazon;Groupe;35;10;Feuillu;Non
Quartier de l'Europe;Rue des Frères Lumière;18;2;145;Adulte;semi libre;gazon;Groupe;35;10;Feuillu;Non
Quartier de l'Europe;Rue des Frères Lumière;16;2;185;Adulte;semi libre;gazon;Groupe;40;10;Feuillu;Non
Quartier de l'Europe;Rue des Frères Lumière;17;2;170;Adulte;semi libre;gazon;Groupe;40;10;Feuillu;Non
Quartier de l'Europe;Rue des Frères Lumière;16;2;160;Adulte;semi libre;gazon;Groupe;40;10;Feuillu;Non
Quartier de l'Europe;Rue des Frères Lumière;16;2;160;Adulte;semi libre;gazon;Groupe;40;10;Feuillu;Non
Quartier de l'Europe;Rue des Frères Lumière;16;2;190;Adulte;semi libre;gazon;Groupe;40;10;Feuillu;Non
Quartier de l'Europe;Rue des Frères Lumière;16;2;190;Adulte;semi libre;gazon;Groupe;40;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;17;2;125;Adulte;semi libre;gazon;Isolé;35;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;18;2;125;Adulte;semi libre;gazon;Groupe;40;10;Conifère;Non
Quartier de l'Europe;Rue Gay Lussac;18;1;180;Adulte;semi libre;gazon;Groupe;40;10;Conifère;Non
Quartier de l'Europe;Rue Gay Lussac;21;4;190;Adulte;semi libre;gazon;Isolé;35;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;21;4;180;Adulte;semi libre;gazon;Isolé;35;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;18;2;150;Adulte;semi libre;gazon;Isolé;35;10;Conifère;Non
Quartier de l'Europe;Rue Gay Lussac;17;2;130;Adulte;semi libre;gazon;Groupe;35;10;Conifère;Non
Quartier de l'Europe;Rue Gay Lussac;17;3;110;Adulte;semi libre;gazon;Groupe;35;10;Conifère;Non
Quartier de l'Europe;Rue Gay Lussac;17;3;110;Adulte;semi libre;gazon;Groupe;35;10;Conifère;Non
Quartier de l'Europe;Rue Gay Lussac;18;2;140;Adulte;semi libre;gazon;Groupe;35;10;Conifère;Non
Quartier de l'Europe;Rue Gay Lussac;21;3;180;Adulte;semi libre;gazon;Groupe;35;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;20;2;135;Adulte;semi libre;gazon;Groupe;35;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;20;2;140;Adulte;semi libre;gazon;Groupe;35;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;20;4;120;Adulte;semi libre;gazon;Groupe;35;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;11;3;145;Adulte;semi libre;Revetement non permeable;Isolé;40;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;18;2;140;Adulte;semi libre;gazon;Groupe;35;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;18;3;95;Adulte;semi libre;gazon;Groupe;35;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;14;3;90;Adulte;semi libre;gazon;Groupe;35;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;14;2;130;Adulte;semi libre;gazon;Groupe;35;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;12;1;200;Adulte;semi libre;gazon;Groupe;40;10;Conifère;Non
Quartier de l'Europe;Rue Gay Lussac;12;2;125;Adulte;semi libre;gazon;Groupe;40;10;Conifère;Non
Quartier de l'Europe;Rue Gay Lussac;12;2;105;Adulte;semi libre;gazon;Groupe;40;10;Conifère;Non
Quartier de l'Europe;Rue Gay Lussac;12;2;125;Adulte;semi libre;gazon;Groupe;40;10;Conifère;Non
Quartier de l'Europe;Rue Gay Lussac;12;3;80;Adulte;semi libre;gazon;Groupe;30;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;12;2;80;Adulte;semi libre;gazon;Groupe;30;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;11;2;65;Adulte;semi libre;gazon;Groupe;30;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;18;1;70;Adulte;semi libre;gazon;Groupe;30;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;18;4;165;Adulte;semi libre;gazon;Groupe;30;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;18;2;220;Adulte;semi libre;gazon;Groupe;40;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;18;2;185;Adulte;semi libre;gazon;Groupe;40;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;18;2;185;Adulte;semi libre;gazon;Groupe;40;10;Feuillu;Non
Quartier de l'Europe;Rue Gay Lussac;10;4;165;Adulte;semi libre;gazon;Isolé;30;10;Feuillu;Non
Quartier de l'Europe;Rue Georges Cuvier;4;2;80;Adulte;semi libre;Bande de terre;Isolé;25;10;Feuillu;Non
Quartier de l'Europe;Rue Georges Cuvier;16;2;180;Adulte;semi libre;gazon;Isolé;35;10;Feuillu;Non
Quartier de l'Europe;Rue Georges Cuvier;18;4;95;Adulte;semi libre;gazon;Groupe;30;10;Feuillu;Non
Quartier de l'Europe;Rue Georges Cuvier;17;4;110;Adulte;semi libre;gazon;Groupe;30;10;Feuillu;Non
Quartier de l'Europe;Rue Georges Cuvier;17;4;110;Adulte;semi libre;gazon;Groupe;30;10;Feuillu;Non
Quartier de l'Europe;Rue Georges Cuvier;14;2;90;Adulte;semi libre;gazon;Groupe;30;10;Conifère;Non
Quartier de l'Europe;Rue Georges Cuvier;13;6;90;Adulte;semi libre;gazon;Groupe;30;10;Feuillu;Non
Quartier de l'Europe;Rue Georges Cuvier;13;3;95;Adulte;semi libre;gazon;Groupe;30;10;Feuillu;Non
Quartier de l'Europe;Rue Georges Cuvier;12;2;90;Adulte;semi libre;gazon;Groupe;30;10;Conifère;Non
Quartier de l'Europe;Rue Georges Cuvier;10;3;95;Adulte;semi libre;gazon;Groupe;30;10;Conifère;Non
Quartier de l'Europe;Rue Georges Cuvier;8;2;55;Adulte;semi libre;gazon;Groupe;30;10;Conifère;Non
Quartier de l'Europe;Rue Georges Cuvier;10;3;50;Adulte;semi libre;gazon;Groupe;30;10;Conifère;Non
Quartier de l'Europe;Rue Georges Cuvier;10;2;60;Adulte;semi libre;gazon;Groupe;30;10;Conifère;Non
Quartier de l'Europe;Rue Georges Cuvier;15;3;70;Adulte;semi libre;gazon;Groupe;30;10;Feuillu;Non
Quartier de l'Europe;Rue Georges Cuvier;12;8;50;Adulte;semi libre;gazon;Groupe;30;10;Feuillu;Non
Quartier de l'Europe;Rue Georges Cuvier;12;3;60;Adulte;semi libre;gazon;Groupe;30;10;Feuillu;Non
Quartier de l'Europe;Rue Georges Cuvier;10;7;55;Adulte;semi libre;gazon;Groupe;30;10;Feuillu;Non
Quartier de l'Europe;Rue Georges Cuvier;10;3;60;Adulte;semi libre;gazon;Groupe;30;10;Feuillu;Non
Quartier de l'Europe;Rue Georges Cuvier;10;2;55;Adulte;semi libre;gazon;Groupe;30;10;Feuillu;Non
Quartier Remicourt;Espace Henry Dunant;13;2;170;Adulte;semi libre;gazon;Isolé;40;10;Feuillu;Non
Quartier Remicourt;Espace Henry Dunant;18;6;155;Adulte;semi libre;gazon;Isolé;40;10;Conifère;Non
Quartier Remicourt;Espace Henry Dunant;12;3;140;Adulte;semi libre;gazon;Isolé;40;10;Feuillu;Non
Quartier Remicourt;Espace Henry Dunant;8;1;70;Adulte;semi libre;gazon;Isolé;30;10;Feuillu;Non
Quartier Remicourt;Espace Henry Dunant;5;2;70;Adulte;semi libre;gazon;Alignement;20;5;Feuillu;Non
Quartier Remicourt;Espace Henry Dunant;6;2;110;Adulte;semi libre;gazon;Alignement;30;10;Feuillu;Non
Quartier Remicourt;Espace Henry Dunant;6;2;90;Adulte;semi libre;gazon;Alignement;30;10;Feuillu;Non
Quartier Remicourt;Espace Henry Dunant;5;2;50;Adulte;semi libre;gazon;Alignement;20;5;Feuillu;Non
Quartier Remicourt;Espace Henry Dunant;12;3;150;Adulte;semi libre;gazon;Isolé;50;10;Feuillu;Non
Quartier Remicourt;Rue Jacky Tabar;4;2;25;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier Remicourt;Rue Jacky Tabar;4;2;25;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier Remicourt;Rue Jacky Tabar;4;2;25;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier Remicourt;Rue Jacky Tabar;4;2;25;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
Quartier Remicourt;Rue Jacky Tabar;4;2;25;Jeune;semi libre;Bande de terre;Alignement;10;2;Feuillu;Non
OMISSY;Rue Fleming;17;2;145;Adulte;semi libre;gazon;Groupe;45;10;Feuillu;Non
Quartier de l'Europe;Rue Fleming;13;1;110;Adulte;semi libre;gazon;Groupe;40;10;Conifère;Non
Quartier de l'Europe;Rue Fleming;15;2;150;Adulte;semi libre;gazon;Groupe;40;10;Conifère;Non
Quartier de l'Europe;Rue Fleming;15;3;160;Adulte;semi libre;gazon;Groupe;40;10;Conifère;Non
Quartier de l'Europe;Rue Fleming;13;2;90;Adulte;semi libre;gazon;Isolé;40;10;Feuillu;Non
Quartier de l'Europe;Rue Fleming;14;2;145;Adulte;semi libre;gazon;Groupe;40;10;Conifère;Non
Quartier de l'Europe;Rue Fleming;14;3;145;Adulte;semi libre;gazon;Groupe;40;10;Conifère;Non
Quartier de l'Europe;Rue Fleming;15;3;210;Adulte;semi libre;gazon;Groupe;40;10;Conifère;Non
Quartier de l'Europe;Rue Fleming;18;2;185;Adulte;semi libre;gazon;Groupe;45;10;Feuillu;Non
Quartier de l'Europe;Rue Fleming;18;2;160;Adulte;semi libre;gazon;Groupe;45;10;Feuillu;Non
Quartier de l'Europe;Rue Fleming;18;2;170;Adulte;semi libre;gazon;Groupe;45;10;Feuillu;Non
Quartier de l'Europe;Rue Fleming;6;2;60;Adulte;semi libre;gazon;Groupe;35;10;Feuillu;Non
Quartier de l'Europe;Rue Fleming;7;2;60;Adulte;semi libre;gazon;Groupe;35;10;Feuillu;Non
Quartier de l'Europe;Rue Fleming;12;5;130;Adulte;semi libre;gazon;Groupe;40;10;Conifère;Non
Quartier de l'Europe;Rue Fleming;11;2;115;Adulte;semi libre;gazon;Groupe;40;10;Conifère;Non
Quartier de l'Europe;Rue Fleming;13;1;195;Adulte;semi libre;gazon;Groupe;40;10;Conifère;Non
Quartier de l'Europe;Rue Fleming;10;2;135;Adulte;semi libre;gazon;Groupe;40;10;Conifère;Non
Quartier de l'Europe;Rue Fleming;12;3;85;Adulte;semi libre;gazon;Groupe;40;10;Conifère;Non
Quartier de l'Europe;Rue Fleming;11;4;115;Adulte;semi libre;gazon;Groupe;40;10;Conifère;Non
Quartier de l'Europe;Rue Fleming;16;2;145;Adulte;semi libre;gazon;Groupe;45;10;Feuillu;Non
Quartier de l'Europe;Rue Fleming;12;2;135;Adulte;semi libre;gazon;Groupe;45;10;Feuillu;Non
Quartier de l'Europe;Rue Fleming;9;1;115;Adulte;semi libre;gazon;Groupe;35;10;Conifère;Non
Quartier de l'Europe;Rue Fleming;15;2;110;Adulte;semi libre;gazon;Groupe;35;10;Conifère;Non
Quartier de l'Europe;Rue Fleming;11;4;105;Adulte;semi libre;gazon;Groupe;35;10;Conifère;Non
Quartier de l'Europe;Rue Fleming;23;2;210;Adulte;semi libre;gazon;Groupe;45;10;Feuillu;Non
Quartier de l'Europe;Rue Fleming;11;5;80;Adulte;semi libre;gazon;Groupe;25;10;Conifère;Non
Quartier de l'Europe;Rue Fleming;13;5;120;Adulte;semi libre;gazon;Groupe;30;10;Conifère;Non
Quartier de l'Europe;Rue Fleming;20;2;200;Adulte;semi libre;gazon;Groupe;45;10;Feuillu;Non
Quartier de l'Europe;Rue Fleming;16;2;160;Adulte;semi libre;gazon;Isolé;35;10;Feuillu;Non
Quartier de l'Europe;Rue Fleming;20;2;175;Adulte;semi libre;gazon;Isolé;40;10;Feuillu;Non
Quartier de l'Europe;Gymnase Pierre Laroche;23;5;185;Adulte;semi libre;Bande de terre;Alignement;45;10;Feuillu;Non
Quartier de l'Europe;Gymnase Pierre Laroche;28;3;195;Adulte;semi libre;Bande de terre;Alignement;45;10;Feuillu;Non
Quartier de l'Europe;Gymnase Pierre Laroche;25;4;200;Adulte;semi libre;Bande de terre;Alignement;45;10;Feuillu;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;13;4;210;Adulte;semi libre;gazon;Isolé;45;10;Feuillu;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;22;5;130;Adulte;semi libre;gazon;Groupe;30;10;Conifère;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;22;1;175;Adulte;semi libre;gazon;Groupe;30;10;Conifère;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;22;3;175;Adulte;semi libre;gazon;Groupe;30;10;Conifère;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;17;4;145;Adulte;semi libre;Revetement non permeable;Groupe;30;10;Conifère;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;25;8;150;Adulte;semi libre;Revetement non permeable;Groupe;30;10;Conifère;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;24;8;125;Adulte;semi libre;Revetement non permeable;Groupe;30;10;Conifère;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;27;8;155;Adulte;semi libre;Revetement non permeable;Groupe;30;10;Conifère;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;23;1;205;Adulte;semi libre;Revetement non permeable;Groupe;30;10;Conifère;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;23;11;135;Adulte;semi libre;gazon;Groupe;30;10;Conifère;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;22;1;110;Adulte;semi libre;gazon;Groupe;30;10;Conifère;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;23;2;165;Adulte;semi libre;gazon;Groupe;30;10;Conifère;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;4;2;45;Adulte;semi libre;gazon;Groupe;20;10;Feuillu;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;9;2;70;Adulte;semi libre;gazon;Groupe;20;10;Feuillu;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;4;2;45;Adulte;semi libre;gazon;Groupe;20;10;Feuillu;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;9;3;225;Adulte;têtard relâché;gazon;Isolé;45;10;Feuillu;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;16;3;75;Adulte;semi libre;fosse arbre;Groupe;35;10;Feuillu;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;10;3;90;Adulte;semi libre;fosse arbre;Groupe;35;10;Feuillu;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;16;4;60;Adulte;semi libre;fosse arbre;Groupe;35;10;Feuillu;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;21;1;185;Adulte;semi libre;fosse arbre;Isolé;35;10;Conifère;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;21;2;165;Adulte;semi libre;fosse arbre;Isolé;35;10;Feuillu;Non
Quartier de l'Europe;Ecole maternelle Pierre Laroche;20;3;140;Adulte;semi libre;fosse arbre;Isolé;35;10;Conifère;Non
Quartier de l'Europe;Rue Boileau;20;2;160;Adulte;semi libre;gazon;Groupe;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;18;9;145;Adulte;semi libre;gazon;Groupe;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;16;2;170;Adulte;semi libre;Bande de terre;Groupe;45;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;15;6;160;Adulte;semi libre;gazon;Groupe;45;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;16;2;125;Adulte;semi libre;gazon;Isolé;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;7;2;95;Adulte;semi libre;gazon;Isolé;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;6;2;135;Adulte;réduit relâché;gazon;Alignement;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;6;2;150;Adulte;réduit relâché;gazon;Alignement;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;6;2;130;Adulte;réduit relâché;gazon;Alignement;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;6;2;140;Adulte;réduit relâché;gazon;Alignement;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;6;2;135;Adulte;réduit relâché;gazon;Alignement;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;6;2;175;Adulte;réduit relâché;gazon;Alignement;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;17;2;185;Adulte;semi libre;gazon;Groupe;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;6;2;110;Adulte;réduit relâché;gazon;Alignement;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;6;2;140;Adulte;réduit relâché;gazon;Alignement;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;6;2;105;Adulte;réduit relâché;gazon;Alignement;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;6;2;140;Adulte;réduit relâché;gazon;Alignement;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;6;2;155;Adulte;réduit relâché;gazon;Alignement;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;17;2;150;Adulte;semi libre;gazon;Groupe;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;17;2;180;Adulte;semi libre;gazon;Groupe;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;14;3;175;Adulte;semi libre;gazon;Isolé;40;10;Conifère;Non
Quartier de l'Europe;Rue Boileau;8;0;100;Adulte;semi libre;gazon;Groupe;25;10;Conifère;Non
Quartier de l'Europe;Rue Boileau;7;0;95;Adulte;semi libre;gazon;Groupe;25;10;Conifère;Non
Quartier de l'Europe;Rue Boileau;7;0;95;Adulte;semi libre;gazon;Groupe;25;10;Conifère;Non
Quartier de l'Europe;Rue Boileau;6;2;70;Adulte;semi libre;gazon;Isolé;20;5;Feuillu;Non
Quartier de l'Europe;Rue Boileau;7;2;160;Adulte;réduit relâché;gazon;Alignement;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;7;2;170;Adulte;réduit relâché;gazon;Alignement;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;7;2;95;Adulte;réduit relâché;gazon;Alignement;25;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;7;2;150;Adulte;réduit relâché;gazon;Alignement;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;7;2;185;Adulte;réduit relâché;gazon;Alignement;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;7;2;140;Adulte;réduit relâché;gazon;Alignement;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;7;2;135;Adulte;réduit relâché;gazon;Alignement;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;7;3;110;Adulte;réduit relâché;gazon;Alignement;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;7;2;130;Adulte;réduit relâché;gazon;Alignement;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;7;2;130;Adulte;réduit relâché;gazon;Alignement;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;7;2;155;Adulte;réduit relâché;gazon;Alignement;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;7;2;140;Adulte;réduit relâché;gazon;Alignement;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;7;2;135;Adulte;réduit relâché;gazon;Alignement;35;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;26;3;205;Adulte;semi libre;gazon;Alignement;45;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;8;3;100;Adulte;semi libre;gazon;Groupe;30;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;5;2;40;Adulte;semi libre;gazon;Groupe;10;5;Feuillu;Non
Quartier de l'Europe;Rue Boileau;5;2;50;Adulte;semi libre;gazon;Groupe;10;5;Feuillu;Non
Quartier de l'Europe;Rue Boileau;10;2;120;Adulte;semi libre;gazon;Isolé;30;5;Feuillu;Non
Quartier de l'Europe;Rue Boileau;17;2;105;Adulte;semi libre;gazon;Alignement;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;6;2;160;Adulte;réduit relâché;gazon;Alignement;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;6;2;160;Adulte;réduit relâché;gazon;Alignement;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;6;2;155;Adulte;réduit relâché;gazon;Alignement;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;6;2;130;Adulte;réduit relâché;gazon;Groupe;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;6;2;155;Adulte;réduit relâché;gazon;Groupe;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;6;2;160;Adulte;réduit relâché;gazon;Groupe;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;7;2;185;Adulte;réduit relâché;gazon;Alignement;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;6;2;155;Adulte;réduit relâché;gazon;Alignement;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;6;2;130;Adulte;réduit relâché;gazon;Alignement;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;6;2;160;Adulte;réduit relâché;gazon;Alignement;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;18;5;125;Adulte;semi libre;gazon;Groupe;40;10;Conifère;Non
Quartier de l'Europe;Rue Boileau;17;3;115;Adulte;semi libre;gazon;Groupe;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;16;3;195;Adulte;réduit;Bande de terre;Groupe;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;16;3;190;Adulte;réduit;Bande de terre;Groupe;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;22;2;175;Adulte;semi libre;Bande de terre;Alignement;40;10;Feuillu;Non
Quartier de l'Europe;Rue Boileau;22;3;140;Adulte;semi libre;fosse arbre;Alignement;40;10;Feuillu;Non
